20.0, 32.0
21.0, 29.0
19.0, 30.0
14.0, 29.0
21.0, 32.0
13.0, 28.0
22.0, 33.0
22.0, 35.0
17.0, 26.0
22.0, 31.0
23.0, 33.0
19.0, 31.0
15.0, 21.0
25.0, 2.147483647E9
27.0, 34.0
13.0, 27.0
18.0, 30.0
27.0, 34.0
16.0, 23.0
20.0, 34.0
19.0, 27.0
14.0, 21.0
28.0, 33.0
19.0, 30.0
16.0, 30.0
23.0, 30.0
19.0, 29.0
19.0, 30.0
21.0, 22.0
21.0, 27.0
25.0, 33.0
23.0, 32.0
24.0, 34.0
22.0, 31.0
23.0, 33.0
26.0, 32.0
24.0, 31.0
20.0, 32.0
24.0, 30.0
19.0, 32.0
19.0, 34.0
20.0, 28.0
20.0, 32.0
22.0, 30.0
21.0, 34.0
21.0, 30.0
24.0, 33.0
23.0, 30.0
24.0, 34.0
16.0, 30.0
25.0, 33.0
21.0, 32.0
19.0, 27.0
23.0, 29.0
19.0, 29.0
21.0, 32.0
25.0, 33.0
23.0, 32.0
22.0, 30.0
15.0, 38.0
20.0, 26.0
18.0, 29.0
21.0, 30.0
18.0, 27.0
21.0, 31.0
20.0, 32.0
27.0, 34.0
19.0, 30.0
27.0, 2.147483647E9
22.0, 31.0
27.0, 33.0
27.0, 31.0
30.0, 2.147483647E9
24.0, 34.0
18.0, 30.0
22.0, 31.0
18.0, 26.0
16.0, 32.0
20.0, 29.0
22.0, 28.0
25.0, 2.147483647E9
17.0, 29.0
17.0, 29.0
22.0, 34.0
23.0, 30.0
16.0, 32.0
24.0, 30.0
25.0, 2.147483647E9
20.0, 29.0
21.0, 30.0
30.0, 2.147483647E9
26.0, 33.0
22.0, 31.0
17.0, 29.0
18.0, 32.0
19.0, 31.0
25.0, 32.0
21.0, 31.0
23.0, 32.0
19.0, 28.0
22.0, 2.147483647E9
17.0, 30.0
12.0, 29.0
20.0, 30.0
17.0, 28.0
17.0, 30.0
19.0, 29.0
22.0, 33.0
17.0, 30.0
23.0, 33.0
23.0, 33.0
15.0, 24.0
24.0, 34.0
16.0, 28.0
22.0, 28.0
20.0, 29.0
20.0, 28.0
18.0, 29.0
21.0, 25.0
19.0, 28.0
18.0, 29.0
9.0, 23.0
21.0, 32.0
21.0, 31.0
21.0, 35.0
26.0, 34.0
19.0, 28.0
19.0, 28.0
26.0, 38.0
20.0, 29.0
17.0, 28.0
19.0, 2.147483647E9
21.0, 31.0
26.0, 35.0
21.0, 32.0
20.0, 32.0
17.0, 27.0
24.0, 28.0
16.0, 29.0
17.0, 32.0
26.0, 33.0
22.0, 27.0
21.0, 33.0
20.0, 30.0
24.0, 33.0
21.0, 30.0
20.0, 32.0
21.0, 29.0
21.0, 33.0
22.0, 29.0
22.0, 34.0
16.0, 30.0
22.0, 30.0
23.0, 28.0
20.0, 33.0
23.0, 32.0
19.0, 27.0
24.0, 33.0
20.0, 32.0
21.0, 33.0
23.0, 31.0
17.0, 24.0
17.0, 29.0
21.0, 28.0
21.0, 33.0
21.0, 29.0
19.0, 31.0
22.0, 32.0
16.0, 27.0
14.0, 28.0
13.0, 22.0
27.0, 33.0
22.0, 31.0
26.0, 34.0
17.0, 31.0
23.0, 32.0
17.0, 29.0
20.0, 29.0
24.0, 33.0
19.0, 31.0
23.0, 29.0
19.0, 29.0
26.0, 31.0
23.0, 30.0
22.0, 26.0
24.0, 33.0
16.0, 28.0
24.0, 34.0
22.0, 31.0
19.0, 33.0
19.0, 31.0
18.0, 24.0
20.0, 31.0
14.0, 27.0
23.0, 33.0
16.0, 28.0
22.0, 34.0
17.0, 27.0
17.0, 27.0
16.0, 27.0
25.0, 33.0
24.0, 31.0
23.0, 31.0
21.0, 31.0
23.0, 32.0
25.0, 33.0
30.0, 2.147483647E9
25.0, 33.0
20.0, 30.0
21.0, 30.0
20.0, 28.0
