v_prime, v
12.0, 56.0
12.0, 46.0
12.0, 50.0
24.0, 45.0
26.0, 39.0
10.0, 54.0
16.0, 48.0
36.0, 52.0
13.0, 59.0
9.0, 54.0
6.0, 48.0
23.0, 44.0
26.0, 43.0
12.0, 52.0
9.0, 49.0
24.0, 38.0
17.0, 45.0
32.0, 48.0
20.0, 51.0
26.0, 42.0
7.0, 50.0
11.0, 56.0
24.0, 40.0
11.0, 49.0
26.0, 52.0
22.0, 48.0
17.0, 51.0
28.0, 38.0
18.0, 51.0
19.0, 40.0
31.0, 43.0
9.0, 55.0
16.0, 58.0
17.0, 54.0
12.0, 55.0
17.0, 55.0
14.0, 55.0
18.0, 51.0
21.0, 47.0
18.0, 46.0
32.0, 45.0
21.0, 24.0
15.0, 42.0
16.0, 46.0
8.0, 60.0
19.0, 50.0
18.0, 40.0
17.0, 49.0
13.0, 57.0
12.0, 48.0
16.0, 53.0
36.0, 45.0
17.0, 47.0
22.0, 39.0
11.0, 54.0
18.0, 50.0
6.0, 51.0
12.0, 34.0
14.0, 56.0
21.0, 50.0
22.0, 44.0
20.0, 47.0
18.0, 43.0
14.0, 50.0
12.0, 51.0
11.0, 51.0
31.0, 50.0
15.0, 51.0
14.0, 54.0
9.0, 48.0
15.0, 51.0
26.0, 45.0
18.0, 51.0
33.0, 56.0
20.0, 55.0
16.0, 55.0
20.0, 45.0
20.0, 46.0
17.0, 43.0
17.0, 49.0
17.0, 46.0
24.0, 53.0
20.0, 49.0
13.0, 58.0
14.0, 49.0
17.0, 53.0
22.0, 44.0
19.0, 52.0
9.0, 56.0
28.0, 47.0
22.0, 40.0
18.0, 46.0
16.0, 58.0
12.0, 43.0
12.0, 53.0
20.0, 43.0
14.0, 54.0
21.0, 39.0
19.0, 44.0
19.0, 52.0
16.0, 51.0
21.0, 54.0
23.0, 43.0
13.0, 51.0
19.0, 44.0
39.0, 56.0
16.0, 48.0
11.0, 52.0
27.0, 44.0
13.0, 49.0
16.0, 53.0
18.0, 51.0
24.0, 48.0
21.0, 44.0
19.0, 52.0
14.0, 45.0
33.0, 46.0
26.0, 46.0
21.0, 48.0
10.0, 52.0
13.0, 56.0
20.0, 53.0
33.0, 47.0
12.0, 51.0
13.0, 50.0
13.0, 57.0
30.0, 41.0
19.0, 52.0
10.0, 49.0
14.0, 61.0
37.0, 44.0
13.0, 49.0
22.0, 41.0
17.0, 45.0
13.0, 52.0
16.0, 56.0
13.0, 55.0
12.0, 54.0
22.0, 48.0
27.0, 42.0
14.0, 55.0
23.0, 49.0
9.0, 42.0
15.0, 50.0
22.0, 53.0
17.0, 49.0
33.0, 50.0
22.0, 43.0
11.0, 58.0
22.0, 42.0
17.0, 57.0
22.0, 43.0
11.0, 56.0
21.0, 42.0
27.0, 42.0
23.0, 47.0
28.0, 49.0
27.0, 45.0
13.0, 56.0
10.0, 44.0
25.0, 44.0
24.0, 40.0
18.0, 47.0
31.0, 44.0
20.0, 54.0
27.0, 40.0
11.0, 53.0
11.0, 58.0
22.0, 43.0
8.0, 54.0
19.0, 46.0
19.0, 57.0
19.0, 42.0
20.0, 55.0
20.0, 53.0
34.0, 53.0
20.0, 48.0
15.0, 51.0
27.0, 46.0
14.0, 50.0
28.0, 45.0
11.0, 52.0
10.0, 50.0
37.0, 50.0
17.0, 54.0
20.0, 45.0
21.0, 47.0
10.0, 56.0
18.0, 48.0
12.0, 50.0
19.0, 40.0
12.0, 62.0
20.0, 46.0
22.0, 47.0
26.0, 43.0
14.0, 44.0
20.0, 46.0
12.0, 53.0
9.0, 53.0
34.0, 42.0
22.0, 55.0
17.0, 48.0
15.0, 46.0
17.0, 48.0
21.0, 47.0
23.0, 43.0
14.0, 52.0
33.0, 51.0
14.0, 46.0
28.0, 50.0
24.0, 40.0
14.0, 50.0
28.0, 44.0
19.0, 45.0
21.0, 39.0
12.0, 49.0
37.0, 50.0
22.0, 45.0
10.0, 46.0
22.0, 52.0
12.0, 46.0
12.0, 51.0
9.0, 42.0
10.0, 50.0
25.0, 39.0
21.0, 47.0
27.0, 44.0
26.0, 42.0
22.0, 47.0
20.0, 48.0
12.0, 53.0
16.0, 48.0
17.0, 44.0
25.0, 44.0
7.0, 45.0
18.0, 29.0
15.0, 48.0
15.0, 49.0
18.0, 47.0
24.0, 43.0
24.0, 43.0
10.0, 49.0
19.0, 47.0
16.0, 45.0
18.0, 46.0
24.0, 42.0
25.0, 51.0
17.0, 46.0
36.0, 50.0
13.0, 48.0
22.0, 47.0
18.0, 52.0
30.0, 45.0
24.0, 44.0
19.0, 50.0
19.0, 45.0
12.0, 52.0
32.0, 45.0
21.0, 47.0
25.0, 42.0
12.0, 60.0
31.0, 47.0
33.0, 40.0
19.0, 59.0
28.0, 47.0
31.0, 46.0
29.0, 40.0
21.0, 45.0
13.0, 45.0
26.0, 47.0
19.0, 40.0
30.0, 51.0
23.0, 47.0
9.0, 57.0
18.0, 54.0
35.0, 55.0
8.0, 57.0
16.0, 47.0
23.0, 51.0
26.0, 48.0
15.0, 47.0
20.0, 38.0
16.0, 48.0
36.0, 49.0
7.0, 53.0
12.0, 56.0
20.0, 48.0
16.0, 44.0
48.0, 55.0
20.0, 51.0
20.0, 45.0
18.0, 43.0
39.0, 49.0
36.0, 48.0
15.0, 46.0
7.0, 60.0
17.0, 53.0
11.0, 50.0
12.0, 55.0
21.0, 45.0
28.0, 49.0
27.0, 48.0
18.0, 46.0
20.0, 46.0
6.0, 51.0
22.0, 53.0
27.0, 44.0
20.0, 40.0
26.0, 53.0
15.0, 48.0
30.0, 41.0
31.0, 39.0
18.0, 52.0
22.0, 46.0
19.0, 44.0
20.0, 51.0
42.0, 59.0
25.0, 48.0
30.0, 49.0
16.0, 53.0
17.0, 55.0
27.0, 44.0
17.0, 52.0
31.0, 43.0
17.0, 51.0
14.0, 45.0
12.0, 50.0
21.0, 51.0
9.0, 47.0
31.0, 49.0
29.0, 49.0
25.0, 43.0
25.0, 41.0
15.0, 47.0
13.0, 40.0
13.0, 44.0
18.0, 53.0
26.0, 52.0
16.0, 54.0
15.0, 47.0
17.0, 56.0
9.0, 52.0
13.0, 54.0
23.0, 43.0
20.0, 50.0
23.0, 48.0
36.0, 47.0
23.0, 41.0
26.0, 39.0
26.0, 51.0
8.0, 54.0
22.0, 49.0
14.0, 61.0
27.0, 46.0
13.0, 53.0
18.0, 58.0
22.0, 38.0
20.0, 47.0
25.0, 51.0
20.0, 57.0
15.0, 54.0
39.0, 54.0
37.0, 48.0
12.0, 45.0
20.0, 45.0
23.0, 40.0
14.0, 53.0
23.0, 46.0
11.0, 40.0
10.0, 52.0
32.0, 32.0
32.0, 43.0
16.0, 46.0
10.0, 51.0
14.0, 50.0
21.0, 50.0
38.0, 54.0
13.0, 53.0
14.0, 55.0
20.0, 48.0
16.0, 50.0
15.0, 55.0
8.0, 56.0
16.0, 59.0
19.0, 51.0
18.0, 47.0
24.0, 50.0
38.0, 42.0
25.0, 48.0
11.0, 56.0
22.0, 43.0
31.0, 41.0
23.0, 43.0
14.0, 52.0
9.0, 53.0
19.0, 56.0
26.0, 45.0
27.0, 41.0
11.0, 58.0
22.0, 47.0
14.0, 53.0
15.0, 57.0
17.0, 46.0
18.0, 49.0
18.0, 55.0
14.0, 54.0
18.0, 51.0
23.0, 42.0
38.0, 45.0
11.0, 48.0
14.0, 50.0
15.0, 49.0
24.0, 40.0
18.0, 49.0
18.0, 51.0
39.0, 44.0
13.0, 59.0
15.0, 46.0
12.0, 56.0
14.0, 52.0
18.0, 50.0
9.0, 50.0
18.0, 50.0
17.0, 57.0
25.0, 45.0
21.0, 46.0
24.0, 47.0
15.0, 48.0
13.0, 47.0
29.0, 53.0
24.0, 45.0
23.0, 45.0
22.0, 40.0
17.0, 52.0
17.0, 55.0
9.0, 52.0
18.0, 45.0
13.0, 57.0
21.0, 45.0
12.0, 56.0
15.0, 56.0
18.0, 47.0
20.0, 47.0
24.0, 43.0
30.0, 48.0
20.0, 44.0
27.0, 49.0
4.0, 55.0
11.0, 54.0
17.0, 51.0
14.0, 53.0
19.0, 43.0
21.0, 49.0
24.0, 50.0
29.0, 48.0
28.0, 46.0
22.0, 51.0
24.0, 40.0
21.0, 57.0
20.0, 48.0
15.0, 43.0
23.0, 44.0
12.0, 53.0
22.0, 49.0
20.0, 43.0
24.0, 50.0
28.0, 38.0
17.0, 47.0
13.0, 57.0
17.0, 47.0
25.0, 44.0
41.0, 51.0
15.0, 47.0
30.0, 56.0
15.0, 49.0
25.0, 50.0
13.0, 50.0
26.0, 45.0
17.0, 49.0
17.0, 47.0
16.0, 54.0
17.0, 47.0
12.0, 54.0
6.0, 54.0
18.0, 43.0
14.0, 55.0
17.0, 39.0
21.0, 48.0
31.0, 50.0
24.0, 44.0
13.0, 52.0
40.0, 54.0
16.0, 58.0
26.0, 42.0
27.0, 42.0
13.0, 52.0
19.0, 39.0
24.0, 45.0
8.0, 59.0
23.0, 38.0
18.0, 45.0
36.0, 53.0
17.0, 41.0
26.0, 40.0
22.0, 43.0
7.0, 62.0
29.0, 52.0
12.0, 50.0
31.0, 36.0
17.0, 56.0
14.0, 41.0
22.0, 57.0
7.0, 58.0
19.0, 54.0
22.0, 41.0
28.0, 54.0
14.0, 43.0
21.0, 46.0
18.0, 48.0
18.0, 43.0
18.0, 52.0
16.0, 57.0
17.0, 60.0
30.0, 47.0
24.0, 49.0
19.0, 46.0
26.0, 40.0
10.0, 59.0
23.0, 46.0
24.0, 51.0
9.0, 55.0
23.0, 48.0
22.0, 50.0
30.0, 45.0
15.0, 43.0
7.0, 52.0
24.0, 58.0
23.0, 39.0
25.0, 52.0
13.0, 51.0
15.0, 52.0
13.0, 51.0
16.0, 49.0
14.0, 59.0
14.0, 44.0
16.0, 58.0
14.0, 50.0
31.0, 51.0
22.0, 56.0
16.0, 43.0
22.0, 42.0
16.0, 55.0
20.0, 42.0
21.0, 54.0
14.0, 54.0
29.0, 51.0
29.0, 40.0
15.0, 46.0
36.0, 54.0
16.0, 54.0
12.0, 58.0
24.0, 55.0
27.0, 41.0
28.0, 50.0
19.0, 50.0
23.0, 44.0
15.0, 47.0
34.0, 55.0
15.0, 45.0
14.0, 51.0
16.0, 56.0
10.0, 53.0
19.0, 40.0
27.0, 53.0
31.0, 47.0
16.0, 45.0
20.0, 59.0
11.0, 55.0
14.0, 51.0
10.0, 51.0
11.0, 52.0
21.0, 41.0
11.0, 47.0
17.0, 40.0
23.0, 57.0
12.0, 46.0
21.0, 47.0
7.0, 52.0
46.0, 47.0
40.0, 53.0
20.0, 54.0
30.0, 43.0
21.0, 43.0
28.0, 50.0
14.0, 53.0
20.0, 47.0
30.0, 41.0
26.0, 51.0
8.0, 60.0
22.0, 47.0
17.0, 42.0
21.0, 45.0
29.0, 49.0
28.0, 45.0
15.0, 59.0
18.0, 45.0
15.0, 52.0
12.0, 59.0
43.0, 53.0
37.0, 55.0
24.0, 40.0
20.0, 46.0
23.0, 41.0
14.0, 47.0
12.0, 50.0
11.0, 49.0
20.0, 42.0
33.0, 46.0
18.0, 46.0
14.0, 57.0
11.0, 52.0
16.0, 49.0
12.0, 49.0
22.0, 44.0
26.0, 41.0
32.0, 43.0
24.0, 45.0
11.0, 57.0
13.0, 54.0
34.0, 41.0
15.0, 49.0
25.0, 46.0
7.0, 56.0
14.0, 50.0
22.0, 44.0
34.0, 49.0
22.0, 45.0
15.0, 45.0
35.0, 49.0
20.0, 39.0
15.0, 48.0
20.0, 52.0
26.0, 43.0
26.0, 54.0
31.0, 52.0
15.0, 57.0
34.0, 46.0
37.0, 50.0
38.0, 46.0
21.0, 44.0
11.0, 53.0
28.0, 39.0
23.0, 41.0
11.0, 52.0
16.0, 51.0
25.0, 42.0
35.0, 55.0
18.0, 50.0
22.0, 49.0
30.0, 36.0
32.0, 43.0
31.0, 44.0
24.0, 50.0
18.0, 56.0
21.0, 51.0
10.0, 45.0
18.0, 51.0
17.0, 41.0
16.0, 50.0
36.0, 47.0
27.0, 49.0
15.0, 61.0
25.0, 46.0
12.0, 59.0
13.0, 50.0
17.0, 55.0
14.0, 50.0
34.0, 49.0
25.0, 45.0
14.0, 52.0
14.0, 57.0
35.0, 48.0
21.0, 45.0
23.0, 57.0
15.0, 51.0
23.0, 43.0
12.0, 60.0
36.0, 45.0
28.0, 48.0
24.0, 50.0
15.0, 44.0
23.0, 43.0
17.0, 42.0
15.0, 57.0
21.0, 44.0
30.0, 47.0
22.0, 50.0
8.0, 54.0
25.0, 57.0
23.0, 50.0
20.0, 56.0
25.0, 41.0
24.0, 36.0
40.0, 51.0
24.0, 53.0
24.0, 48.0
33.0, 40.0
14.0, 52.0
19.0, 50.0
12.0, 45.0
26.0, 42.0
21.0, 43.0
10.0, 59.0
18.0, 51.0
14.0, 47.0
14.0, 54.0
29.0, 42.0
21.0, 45.0
35.0, 46.0
24.0, 45.0
25.0, 46.0
27.0, 43.0
15.0, 52.0
10.0, 52.0
25.0, 46.0
17.0, 46.0
13.0, 61.0
17.0, 50.0
6.0, 56.0
21.0, 54.0
15.0, 58.0
16.0, 46.0
22.0, 55.0
16.0, 51.0
14.0, 57.0
30.0, 51.0
24.0, 46.0
18.0, 52.0
19.0, 50.0
23.0, 43.0
9.0, 53.0
36.0, 60.0
9.0, 54.0
20.0, 44.0
14.0, 57.0
16.0, 49.0
23.0, 44.0
18.0, 52.0
14.0, 61.0
13.0, 52.0
20.0, 53.0
17.0, 52.0
14.0, 58.0
17.0, 60.0
14.0, 45.0
11.0, 57.0
18.0, 44.0
28.0, 40.0
17.0, 46.0
11.0, 53.0
12.0, 53.0
18.0, 54.0
15.0, 55.0
18.0, 47.0
16.0, 49.0
21.0, 38.0
15.0, 43.0
21.0, 46.0
11.0, 53.0
19.0, 48.0
12.0, 44.0
22.0, 40.0
18.0, 44.0
12.0, 52.0
37.0, 56.0
25.0, 40.0
24.0, 42.0
24.0, 46.0
25.0, 45.0
19.0, 37.0
39.0, 47.0
11.0, 57.0
13.0, 59.0
22.0, 47.0
22.0, 45.0
25.0, 48.0
17.0, 42.0
23.0, 46.0
19.0, 53.0
21.0, 43.0
39.0, 53.0
9.0, 51.0
13.0, 52.0
20.0, 47.0
14.0, 53.0
31.0, 44.0
16.0, 51.0
17.0, 49.0
17.0, 52.0
18.0, 48.0
15.0, 50.0
29.0, 38.0
17.0, 48.0
21.0, 42.0
30.0, 42.0
26.0, 40.0
19.0, 45.0
37.0, 41.0
14.0, 54.0
19.0, 38.0
20.0, 44.0
20.0, 51.0
19.0, 51.0
12.0, 52.0
36.0, 45.0
22.0, 54.0
16.0, 46.0
14.0, 49.0
21.0, 46.0
14.0, 46.0
25.0, 42.0
22.0, 41.0
19.0, 51.0
12.0, 53.0
17.0, 43.0
24.0, 55.0
23.0, 45.0
11.0, 52.0
17.0, 50.0
37.0, 51.0
16.0, 50.0
34.0, 53.0
16.0, 56.0
27.0, 39.0
31.0, 51.0
19.0, 43.0
18.0, 44.0
15.0, 52.0
13.0, 48.0
15.0, 58.0
22.0, 49.0
13.0, 51.0
19.0, 49.0
35.0, 50.0
15.0, 53.0
37.0, 46.0
16.0, 46.0
27.0, 42.0
25.0, 44.0
26.0, 41.0
17.0, 52.0
21.0, 45.0
12.0, 58.0
16.0, 51.0
30.0, 46.0
32.0, 45.0
11.0, 52.0
19.0, 58.0
27.0, 51.0
20.0, 53.0
6.0, 51.0
8.0, 47.0
12.0, 56.0
16.0, 47.0
39.0, 47.0
22.0, 45.0
23.0, 48.0
39.0, 49.0
17.0, 54.0
37.0, 54.0
12.0, 55.0
9.0, 53.0
30.0, 44.0
24.0, 38.0
21.0, 45.0
22.0, 46.0
40.0, 51.0
28.0, 46.0
17.0, 62.0
40.0, 49.0
19.0, 53.0
17.0, 56.0
17.0, 51.0
16.0, 52.0
7.0, 56.0
18.0, 53.0
15.0, 54.0
7.0, 49.0
27.0, 49.0
20.0, 46.0
15.0, 58.0
33.0, 43.0
11.0, 49.0
27.0, 42.0
23.0, 46.0
20.0, 45.0
13.0, 49.0
27.0, 47.0
8.0, 52.0
26.0, 48.0
29.0, 45.0
10.0, 49.0
27.0, 44.0
6.0, 61.0
19.0, 47.0
29.0, 43.0
16.0, 49.0
19.0, 48.0
12.0, 52.0
11.0, 46.0
16.0, 42.0
41.0, 48.0
16.0, 52.0
15.0, 48.0
27.0, 47.0
19.0, 58.0
22.0, 46.0
21.0, 42.0
10.0, 50.0
22.0, 59.0
20.0, 44.0
22.0, 48.0
26.0, 43.0
23.0, 48.0
21.0, 33.0
24.0, 49.0
11.0, 45.0
25.0, 51.0
22.0, 52.0
28.0, 49.0
16.0, 50.0
37.0, 57.0
15.0, 56.0
21.0, 46.0
15.0, 59.0
16.0, 49.0
26.0, 38.0
10.0, 47.0
12.0, 54.0
14.0, 57.0
32.0, 47.0
7.0, 61.0
14.0, 40.0
31.0, 52.0
21.0, 43.0
17.0, 45.0
25.0, 46.0
17.0, 58.0
11.0, 48.0
14.0, 44.0
21.0, 57.0
17.0, 49.0
9.0, 54.0
9.0, 47.0
19.0, 48.0
8.0, 42.0
23.0, 46.0
16.0, 60.0
22.0, 52.0
17.0, 46.0
39.0, 53.0
15.0, 55.0
17.0, 52.0
17.0, 52.0
12.0, 49.0
20.0, 58.0
20.0, 43.0
32.0, 49.0
21.0, 43.0
15.0, 51.0
12.0, 44.0
24.0, 38.0
25.0, 42.0
16.0, 47.0
13.0, 50.0
14.0, 49.0
16.0, 54.0
15.0, 46.0
15.0, 47.0
18.0, 48.0
14.0, 52.0
25.0, 41.0
23.0, 42.0
20.0, 48.0
13.0, 59.0
20.0, 47.0
17.0, 49.0
15.0, 46.0
19.0, 55.0
25.0, 51.0
22.0, 48.0
9.0, 51.0
15.0, 47.0
14.0, 49.0
34.0, 49.0
21.0, 40.0
11.0, 48.0
14.0, 49.0
15.0, 51.0
22.0, 45.0
22.0, 47.0
11.0, 46.0
12.0, 59.0
22.0, 48.0
29.0, 46.0
2.0, 62.0
8.0, 53.0
15.0, 39.0
23.0, 52.0
22.0, 45.0
15.0, 56.0
22.0, 40.0
18.0, 55.0
14.0, 49.0
19.0, 52.0
17.0, 53.0
23.0, 44.0
12.0, 56.0
16.0, 45.0
14.0, 54.0
13.0, 55.0
20.0, 57.0
15.0, 46.0
6.0, 49.0
21.0, 31.0
32.0, 46.0
22.0, 54.0
13.0, 59.0
36.0, 46.0
15.0, 50.0
7.0, 55.0
14.0, 53.0
12.0, 42.0
29.0, 46.0
22.0, 34.0
24.0, 51.0
18.0, 53.0
16.0, 53.0
22.0, 55.0
16.0, 44.0
17.0, 50.0
17.0, 52.0
10.0, 61.0
28.0, 36.0
11.0, 53.0
17.0, 55.0
19.0, 54.0
14.0, 43.0
18.0, 55.0
6.0, 48.0
32.0, 41.0
9.0, 49.0
15.0, 48.0
9.0, 58.0
23.0, 52.0
15.0, 54.0
17.0, 46.0
10.0, 59.0
10.0, 48.0
18.0, 52.0
27.0, 50.0
10.0, 55.0
25.0, 42.0
43.0, 50.0
8.0, 62.0
33.0, 49.0
20.0, 52.0
13.0, 54.0
31.0, 57.0
13.0, 47.0
23.0, 39.0
20.0, 43.0
20.0, 45.0
41.0, 60.0
15.0, 52.0
16.0, 55.0
17.0, 52.0
24.0, 45.0
16.0, 49.0
20.0, 53.0
13.0, 43.0
22.0, 47.0
18.0, 48.0
25.0, 47.0
23.0, 45.0
15.0, 46.0
24.0, 48.0
19.0, 51.0
28.0, 47.0
18.0, 59.0
11.0, 49.0
36.0, 39.0
21.0, 44.0
13.0, 54.0
27.0, 45.0
25.0, 51.0
19.0, 51.0
18.0, 53.0
15.0, 53.0
17.0, 56.0
16.0, 58.0
17.0, 44.0
21.0, 49.0
18.0, 57.0
8.0, 58.0
27.0, 51.0
19.0, 52.0
22.0, 50.0
16.0, 54.0
25.0, 50.0
20.0, 44.0
13.0, 53.0
6.0, 54.0
10.0, 53.0
15.0, 52.0
16.0, 54.0
24.0, 48.0
29.0, 45.0
17.0, 47.0
31.0, 50.0
17.0, 54.0
16.0, 45.0
37.0, 55.0
30.0, 40.0
17.0, 45.0
24.0, 53.0
9.0, 43.0
5.0, 60.0
18.0, 46.0
15.0, 45.0
36.0, 49.0
26.0, 39.0
13.0, 56.0
30.0, 38.0
19.0, 56.0
41.0, 45.0
16.0, 42.0
17.0, 48.0
22.0, 50.0
37.0, 45.0
28.0, 47.0
12.0, 55.0
16.0, 50.0
39.0, 38.0
16.0, 46.0
18.0, 45.0
19.0, 52.0
22.0, 48.0
39.0, 48.0
10.0, 46.0
26.0, 41.0
30.0, 50.0
10.0, 62.0
10.0, 52.0
20.0, 46.0
14.0, 46.0
26.0, 44.0
18.0, 50.0
24.0, 50.0
15.0, 50.0
31.0, 46.0
8.0, 58.0
35.0, 59.0
18.0, 44.0
35.0, 39.0
17.0, 47.0
23.0, 40.0
12.0, 49.0
14.0, 49.0
21.0, 44.0
22.0, 48.0
16.0, 25.0
13.0, 57.0
22.0, 47.0
21.0, 39.0
19.0, 54.0
21.0, 50.0
30.0, 44.0
7.0, 62.0
24.0, 40.0
21.0, 40.0
22.0, 47.0
42.0, 49.0
22.0, 43.0
16.0, 53.0
37.0, 49.0
41.0, 51.0
11.0, 54.0
16.0, 52.0
30.0, 45.0
22.0, 49.0
22.0, 49.0
16.0, 47.0
17.0, 39.0
14.0, 51.0
14.0, 46.0
31.0, 46.0
20.0, 46.0
14.0, 52.0
11.0, 42.0
19.0, 55.0
13.0, 45.0
16.0, 47.0
25.0, 44.0
13.0, 59.0
21.0, 46.0
14.0, 47.0
26.0, 42.0
18.0, 38.0
23.0, 36.0
17.0, 41.0
16.0, 53.0
35.0, 43.0
38.0, 60.0
17.0, 52.0
10.0, 57.0
15.0, 54.0
32.0, 48.0
27.0, 44.0
15.0, 58.0
26.0, 45.0
7.0, 61.0
24.0, 45.0
17.0, 49.0
19.0, 40.0
14.0, 53.0
30.0, 40.0
32.0, 38.0
17.0, 60.0
18.0, 48.0
17.0, 46.0
41.0, 57.0
16.0, 46.0
23.0, 40.0
38.0, 37.0
27.0, 40.0
14.0, 52.0
22.0, 46.0
19.0, 45.0
14.0, 43.0
31.0, 40.0
17.0, 43.0
21.0, 42.0
27.0, 41.0
16.0, 55.0
17.0, 48.0
28.0, 45.0
30.0, 47.0
7.0, 55.0
10.0, 54.0
21.0, 40.0
14.0, 61.0
17.0, 52.0
21.0, 50.0
29.0, 53.0
14.0, 46.0
21.0, 48.0
11.0, 48.0
19.0, 47.0
15.0, 45.0
15.0, 54.0
13.0, 51.0
13.0, 51.0
36.0, 40.0
46.0, 50.0
19.0, 44.0
28.0, 45.0
15.0, 51.0
13.0, 49.0
20.0, 48.0
18.0, 42.0
19.0, 53.0
25.0, 46.0
35.0, 53.0
17.0, 51.0
10.0, 56.0
13.0, 46.0
29.0, 43.0
19.0, 40.0
13.0, 55.0
24.0, 45.0
15.0, 42.0
23.0, 38.0
38.0, 54.0
16.0, 46.0
24.0, 43.0
21.0, 38.0
19.0, 42.0
15.0, 56.0
20.0, 49.0
24.0, 37.0
35.0, 41.0
21.0, 36.0
20.0, 39.0
29.0, 53.0
16.0, 58.0
13.0, 58.0
40.0, 53.0
12.0, 59.0
19.0, 57.0
31.0, 49.0
30.0, 43.0
15.0, 49.0
15.0, 53.0
13.0, 46.0
17.0, 42.0
7.0, 53.0
31.0, 41.0
17.0, 46.0
20.0, 49.0
24.0, 40.0
22.0, 45.0
16.0, 60.0
23.0, 42.0
24.0, 52.0
35.0, 43.0
15.0, 45.0
17.0, 52.0
17.0, 51.0
15.0, 47.0
14.0, 35.0
11.0, 53.0
10.0, 39.0
19.0, 56.0
21.0, 51.0
15.0, 46.0
36.0, 41.0
15.0, 58.0
