v_prime, v
26.0, 41.0
17.0, 49.0
26.0, 51.0
16.0, 51.0
22.0, 44.0
15.0, 49.0
23.0, 45.0
29.0, 43.0
16.0, 44.0
11.0, 54.0
21.0, 50.0
10.0, 53.0
18.0, 54.0
14.0, 54.0
5.0, 54.0
29.0, 49.0
15.0, 45.0
23.0, 44.0
10.0, 52.0
37.0, 51.0
19.0, 48.0
17.0, 46.0
17.0, 46.0
24.0, 41.0
19.0, 58.0
24.0, 48.0
15.0, 37.0
16.0, 42.0
34.0, 47.0
33.0, 49.0
20.0, 45.0
21.0, 51.0
16.0, 53.0
33.0, 37.0
14.0, 50.0
11.0, 48.0
30.0, 42.0
10.0, 52.0
21.0, 42.0
12.0, 45.0
17.0, 50.0
18.0, 54.0
25.0, 43.0
26.0, 44.0
17.0, 45.0
30.0, 42.0
16.0, 41.0
15.0, 49.0
12.0, 51.0
15.0, 50.0
11.0, 51.0
18.0, 43.0
22.0, 42.0
17.0, 48.0
23.0, 49.0
31.0, 51.0
20.0, 51.0
16.0, 47.0
12.0, 50.0
24.0, 45.0
26.0, 55.0
16.0, 36.0
21.0, 49.0
14.0, 53.0
17.0, 47.0
13.0, 48.0
29.0, 43.0
17.0, 51.0
19.0, 50.0
31.0, 43.0
23.0, 40.0
12.0, 59.0
13.0, 52.0
16.0, 48.0
25.0, 48.0
22.0, 46.0
14.0, 50.0
13.0, 52.0
21.0, 54.0
11.0, 53.0
8.0, 51.0
18.0, 56.0
29.0, 46.0
13.0, 53.0
20.0, 46.0
18.0, 48.0
20.0, 48.0
24.0, 48.0
27.0, 40.0
18.0, 44.0
18.0, 56.0
17.0, 46.0
22.0, 50.0
11.0, 53.0
32.0, 52.0
14.0, 48.0
17.0, 47.0
9.0, 51.0
16.0, 53.0
22.0, 39.0
14.0, 46.0
14.0, 55.0
26.0, 45.0
13.0, 54.0
19.0, 48.0
31.0, 43.0
16.0, 49.0
12.0, 53.0
21.0, 34.0
30.0, 46.0
14.0, 49.0
12.0, 54.0
13.0, 53.0
26.0, 38.0
28.0, 49.0
29.0, 39.0
21.0, 51.0
41.0, 51.0
24.0, 36.0
19.0, 47.0
41.0, 52.0
42.0, 56.0
13.0, 46.0
19.0, 42.0
22.0, 27.0
23.0, 47.0
13.0, 51.0
14.0, 57.0
7.0, 53.0
13.0, 54.0
15.0, 45.0
28.0, 40.0
11.0, 45.0
20.0, 39.0
9.0, 54.0
20.0, 42.0
30.0, 48.0
10.0, 51.0
31.0, 44.0
14.0, 50.0
12.0, 53.0
25.0, 38.0
18.0, 45.0
15.0, 52.0
17.0, 46.0
37.0, 48.0
18.0, 50.0
14.0, 58.0
32.0, 45.0
16.0, 46.0
14.0, 55.0
22.0, 47.0
11.0, 48.0
9.0, 54.0
16.0, 55.0
18.0, 42.0
18.0, 51.0
36.0, 51.0
24.0, 41.0
10.0, 49.0
7.0, 51.0
19.0, 61.0
23.0, 52.0
31.0, 44.0
19.0, 52.0
19.0, 48.0
11.0, 51.0
21.0, 50.0
21.0, 54.0
18.0, 41.0
21.0, 43.0
22.0, 43.0
10.0, 50.0
36.0, 47.0
12.0, 53.0
15.0, 53.0
28.0, 44.0
21.0, 41.0
14.0, 54.0
14.0, 44.0
11.0, 56.0
24.0, 47.0
15.0, 49.0
37.0, 47.0
16.0, 45.0
10.0, 50.0
19.0, 48.0
13.0, 52.0
37.0, 58.0
15.0, 52.0
33.0, 44.0
19.0, 46.0
16.0, 48.0
19.0, 43.0
16.0, 55.0
12.0, 53.0
17.0, 48.0
28.0, 41.0
39.0, 47.0
17.0, 50.0
12.0, 50.0
23.0, 50.0
16.0, 45.0
25.0, 42.0
14.0, 56.0
17.0, 52.0
17.0, 56.0
17.0, 51.0
18.0, 48.0
10.0, 60.0
25.0, 48.0
16.0, 51.0
27.0, 39.0
9.0, 53.0
4.0, 59.0
24.0, 52.0
12.0, 47.0
14.0, 48.0
17.0, 43.0
30.0, 50.0
15.0, 49.0
12.0, 55.0
20.0, 59.0
22.0, 39.0
25.0, 41.0
25.0, 39.0
40.0, 61.0
18.0, 55.0
27.0, 44.0
19.0, 50.0
25.0, 48.0
38.0, 43.0
19.0, 49.0
20.0, 49.0
23.0, 53.0
21.0, 41.0
30.0, 41.0
21.0, 51.0
13.0, 53.0
17.0, 42.0
24.0, 46.0
21.0, 41.0
21.0, 50.0
15.0, 55.0
42.0, 51.0
22.0, 54.0
9.0, 49.0
23.0, 45.0
10.0, 55.0
32.0, 46.0
12.0, 41.0
25.0, 43.0
15.0, 40.0
11.0, 45.0
23.0, 54.0
22.0, 52.0
12.0, 50.0
18.0, 47.0
30.0, 43.0
14.0, 56.0
8.0, 54.0
24.0, 45.0
23.0, 44.0
28.0, 43.0
21.0, 58.0
17.0, 54.0
25.0, 46.0
6.0, 50.0
13.0, 52.0
12.0, 55.0
22.0, 56.0
8.0, 57.0
18.0, 47.0
17.0, 60.0
16.0, 47.0
18.0, 52.0
21.0, 43.0
9.0, 56.0
20.0, 42.0
15.0, 47.0
19.0, 53.0
43.0, 48.0
16.0, 52.0
21.0, 41.0
15.0, 53.0
21.0, 39.0
22.0, 52.0
16.0, 57.0
19.0, 40.0
26.0, 40.0
15.0, 48.0
10.0, 53.0
29.0, 40.0
17.0, 51.0
29.0, 44.0
22.0, 47.0
15.0, 49.0
21.0, 47.0
32.0, 44.0
23.0, 52.0
13.0, 54.0
35.0, 50.0
30.0, 48.0
16.0, 48.0
21.0, 45.0
24.0, 47.0
36.0, 45.0
11.0, 45.0
11.0, 49.0
17.0, 48.0
31.0, 49.0
13.0, 55.0
13.0, 48.0
10.0, 52.0
26.0, 47.0
13.0, 55.0
23.0, 42.0
30.0, 41.0
11.0, 53.0
15.0, 52.0
28.0, 40.0
11.0, 59.0
11.0, 56.0
15.0, 49.0
17.0, 43.0
30.0, 47.0
21.0, 50.0
27.0, 46.0
23.0, 40.0
25.0, 39.0
7.0, 60.0
36.0, 51.0
14.0, 52.0
25.0, 40.0
31.0, 47.0
20.0, 49.0
18.0, 49.0
15.0, 49.0
22.0, 43.0
25.0, 44.0
20.0, 46.0
21.0, 49.0
19.0, 49.0
10.0, 56.0
32.0, 27.0
14.0, 48.0
9.0, 54.0
17.0, 48.0
12.0, 52.0
18.0, 48.0
16.0, 50.0
16.0, 40.0
26.0, 47.0
14.0, 57.0
9.0, 52.0
31.0, 42.0
17.0, 46.0
15.0, 43.0
20.0, 40.0
25.0, 43.0
22.0, 39.0
15.0, 42.0
30.0, 49.0
15.0, 48.0
25.0, 44.0
14.0, 50.0
31.0, 40.0
20.0, 49.0
17.0, 53.0
14.0, 54.0
14.0, 50.0
36.0, 51.0
20.0, 47.0
41.0, 48.0
12.0, 57.0
17.0, 55.0
39.0, 58.0
25.0, 41.0
12.0, 52.0
11.0, 50.0
19.0, 45.0
21.0, 48.0
22.0, 40.0
10.0, 55.0
8.0, 53.0
11.0, 53.0
29.0, 49.0
9.0, 54.0
26.0, 51.0
22.0, 47.0
40.0, 45.0
11.0, 52.0
22.0, 47.0
15.0, 50.0
18.0, 52.0
21.0, 51.0
27.0, 40.0
16.0, 47.0
19.0, 47.0
13.0, 54.0
9.0, 52.0
23.0, 41.0
22.0, 50.0
8.0, 46.0
20.0, 44.0
21.0, 40.0
19.0, 47.0
25.0, 50.0
16.0, 43.0
20.0, 48.0
19.0, 54.0
25.0, 46.0
18.0, 49.0
14.0, 54.0
16.0, 51.0
13.0, 43.0
19.0, 46.0
30.0, 39.0
11.0, 51.0
20.0, 42.0
21.0, 51.0
21.0, 50.0
35.0, 48.0
15.0, 51.0
17.0, 47.0
17.0, 46.0
19.0, 49.0
13.0, 55.0
13.0, 51.0
4.0, 55.0
33.0, 50.0
17.0, 53.0
37.0, 45.0
14.0, 47.0
18.0, 47.0
40.0, 44.0
13.0, 52.0
19.0, 55.0
11.0, 55.0
37.0, 42.0
10.0, 54.0
28.0, 39.0
14.0, 42.0
18.0, 45.0
17.0, 46.0
21.0, 49.0
17.0, 48.0
36.0, 53.0
20.0, 48.0
23.0, 39.0
27.0, 50.0
20.0, 50.0
17.0, 41.0
19.0, 50.0
10.0, 54.0
20.0, 54.0
16.0, 47.0
12.0, 57.0
24.0, 48.0
16.0, 51.0
24.0, 40.0
30.0, 46.0
13.0, 53.0
10.0, 56.0
20.0, 40.0
22.0, 48.0
26.0, 44.0
17.0, 46.0
37.0, 53.0
9.0, 59.0
8.0, 49.0
16.0, 47.0
10.0, 55.0
17.0, 52.0
6.0, 59.0
18.0, 55.0
23.0, 38.0
20.0, 54.0
16.0, 53.0
17.0, 46.0
19.0, 46.0
19.0, 58.0
18.0, 40.0
20.0, 52.0
25.0, 50.0
23.0, 46.0
27.0, 44.0
17.0, 48.0
42.0, 56.0
14.0, 55.0
11.0, 58.0
22.0, 37.0
19.0, 42.0
21.0, 54.0
15.0, 44.0
18.0, 47.0
28.0, 42.0
25.0, 43.0
22.0, 49.0
20.0, 46.0
19.0, 52.0
16.0, 58.0
3.0, 56.0
27.0, 43.0
9.0, 50.0
18.0, 53.0
21.0, 42.0
37.0, 55.0
23.0, 45.0
30.0, 45.0
15.0, 49.0
17.0, 44.0
10.0, 46.0
16.0, 45.0
14.0, 55.0
21.0, 46.0
40.0, 49.0
21.0, 40.0
21.0, 44.0
15.0, 45.0
28.0, 38.0
20.0, 42.0
17.0, 52.0
22.0, 46.0
14.0, 51.0
20.0, 49.0
12.0, 49.0
29.0, 41.0
25.0, 46.0
16.0, 52.0
16.0, 57.0
17.0, 41.0
16.0, 53.0
15.0, 49.0
16.0, 48.0
32.0, 49.0
16.0, 46.0
40.0, 52.0
13.0, 46.0
36.0, 50.0
15.0, 48.0
14.0, 52.0
15.0, 44.0
22.0, 49.0
22.0, 49.0
13.0, 50.0
16.0, 39.0
20.0, 46.0
24.0, 40.0
11.0, 50.0
26.0, 51.0
9.0, 52.0
23.0, 43.0
23.0, 43.0
19.0, 53.0
6.0, 52.0
16.0, 54.0
13.0, 48.0
24.0, 50.0
24.0, 48.0
25.0, 47.0
27.0, 47.0
21.0, 46.0
34.0, 42.0
19.0, 44.0
7.0, 55.0
14.0, 51.0
17.0, 42.0
14.0, 50.0
19.0, 49.0
14.0, 59.0
13.0, 57.0
17.0, 40.0
23.0, 44.0
16.0, 54.0
12.0, 48.0
22.0, 48.0
28.0, 42.0
28.0, 40.0
14.0, 50.0
35.0, 43.0
25.0, 45.0
15.0, 46.0
26.0, 41.0
16.0, 36.0
25.0, 52.0
22.0, 43.0
21.0, 52.0
21.0, 47.0
16.0, 47.0
12.0, 52.0
10.0, 53.0
16.0, 46.0
13.0, 53.0
22.0, 41.0
16.0, 48.0
25.0, 47.0
37.0, 47.0
18.0, 47.0
15.0, 51.0
11.0, 49.0
14.0, 42.0
30.0, 41.0
19.0, 55.0
27.0, 52.0
26.0, 40.0
19.0, 48.0
17.0, 51.0
15.0, 44.0
18.0, 48.0
14.0, 54.0
20.0, 57.0
20.0, 46.0
27.0, 45.0
22.0, 44.0
15.0, 54.0
23.0, 45.0
19.0, 53.0
11.0, 60.0
12.0, 41.0
25.0, 48.0
16.0, 46.0
17.0, 47.0
34.0, 46.0
10.0, 54.0
18.0, 50.0
20.0, 50.0
22.0, 51.0
21.0, 40.0
20.0, 50.0
20.0, 46.0
34.0, 39.0
14.0, 53.0
27.0, 46.0
9.0, 54.0
23.0, 50.0
11.0, 49.0
24.0, 44.0
11.0, 52.0
16.0, 47.0
12.0, 48.0
17.0, 49.0
16.0, 55.0
7.0, 61.0
22.0, 43.0
14.0, 53.0
26.0, 50.0
19.0, 43.0
22.0, 42.0
24.0, 48.0
15.0, 58.0
11.0, 51.0
24.0, 43.0
25.0, 43.0
15.0, 48.0
16.0, 40.0
22.0, 49.0
23.0, 39.0
20.0, 45.0
21.0, 45.0
33.0, 46.0
25.0, 44.0
40.0, 44.0
16.0, 50.0
21.0, 56.0
22.0, 42.0
17.0, 47.0
26.0, 51.0
10.0, 40.0
18.0, 54.0
15.0, 38.0
35.0, 47.0
19.0, 44.0
17.0, 49.0
15.0, 45.0
27.0, 46.0
17.0, 44.0
10.0, 55.0
18.0, 40.0
12.0, 53.0
20.0, 44.0
22.0, 50.0
32.0, 43.0
15.0, 48.0
19.0, 50.0
18.0, 48.0
14.0, 47.0
19.0, 46.0
19.0, 49.0
13.0, 46.0
7.0, 55.0
19.0, 51.0
17.0, 46.0
34.0, 40.0
33.0, 42.0
16.0, 44.0
29.0, 52.0
13.0, 48.0
16.0, 47.0
23.0, 52.0
27.0, 48.0
21.0, 47.0
18.0, 42.0
37.0, 43.0
24.0, 47.0
20.0, 49.0
14.0, 48.0
14.0, 50.0
30.0, 50.0
13.0, 48.0
22.0, 41.0
10.0, 50.0
38.0, 52.0
24.0, 43.0
18.0, 47.0
34.0, 38.0
11.0, 48.0
18.0, 48.0
26.0, 40.0
14.0, 49.0
19.0, 46.0
23.0, 41.0
33.0, 43.0
39.0, 42.0
13.0, 59.0
18.0, 53.0
24.0, 49.0
18.0, 52.0
17.0, 45.0
24.0, 41.0
19.0, 48.0
20.0, 40.0
23.0, 40.0
28.0, 42.0
28.0, 40.0
29.0, 48.0
29.0, 52.0
26.0, 52.0
18.0, 39.0
15.0, 59.0
8.0, 53.0
26.0, 48.0
14.0, 47.0
28.0, 43.0
22.0, 49.0
12.0, 48.0
13.0, 49.0
37.0, 55.0
15.0, 50.0
14.0, 46.0
26.0, 46.0
23.0, 42.0
42.0, 57.0
23.0, 52.0
13.0, 50.0
25.0, 45.0
14.0, 53.0
21.0, 48.0
16.0, 54.0
16.0, 48.0
21.0, 41.0
22.0, 42.0
20.0, 46.0
40.0, 45.0
16.0, 47.0
3.0, 53.0
13.0, 58.0
24.0, 47.0
9.0, 58.0
17.0, 40.0
20.0, 38.0
11.0, 51.0
17.0, 50.0
15.0, 47.0
17.0, 50.0
30.0, 48.0
10.0, 58.0
18.0, 46.0
18.0, 50.0
18.0, 46.0
15.0, 51.0
43.0, 59.0
25.0, 40.0
24.0, 41.0
14.0, 51.0
22.0, 44.0
21.0, 41.0
23.0, 44.0
22.0, 41.0
24.0, 44.0
10.0, 60.0
15.0, 50.0
13.0, 48.0
9.0, 53.0
17.0, 55.0
9.0, 52.0
29.0, 36.0
10.0, 47.0
34.0, 44.0
18.0, 51.0
6.0, 53.0
27.0, 43.0
8.0, 57.0
22.0, 44.0
13.0, 57.0
24.0, 39.0
19.0, 46.0
25.0, 41.0
13.0, 51.0
16.0, 46.0
20.0, 56.0
11.0, 50.0
12.0, 55.0
22.0, 50.0
15.0, 54.0
18.0, 50.0
16.0, 51.0
15.0, 56.0
12.0, 60.0
33.0, 47.0
13.0, 51.0
17.0, 49.0
15.0, 52.0
28.0, 48.0
20.0, 58.0
17.0, 46.0
20.0, 53.0
20.0, 48.0
27.0, 43.0
16.0, 52.0
30.0, 39.0
34.0, 51.0
14.0, 58.0
17.0, 46.0
15.0, 49.0
44.0, 53.0
9.0, 60.0
5.0, 51.0
21.0, 43.0
15.0, 52.0
13.0, 53.0
13.0, 49.0
17.0, 45.0
10.0, 50.0
20.0, 50.0
4.0, 56.0
20.0, 52.0
11.0, 46.0
18.0, 40.0
25.0, 53.0
8.0, 55.0
14.0, 51.0
12.0, 45.0
16.0, 44.0
19.0, 52.0
41.0, 44.0
11.0, 52.0
18.0, 54.0
9.0, 49.0
31.0, 41.0
28.0, 40.0
16.0, 46.0
14.0, 55.0
26.0, 43.0
12.0, 48.0
21.0, 45.0
20.0, 53.0
29.0, 46.0
11.0, 52.0
15.0, 47.0
20.0, 47.0
10.0, 58.0
27.0, 45.0
14.0, 51.0
13.0, 49.0
15.0, 49.0
12.0, 48.0
15.0, 49.0
18.0, 47.0
9.0, 51.0
15.0, 56.0
14.0, 54.0
16.0, 53.0
13.0, 51.0
21.0, 33.0
13.0, 54.0
12.0, 54.0
12.0, 57.0
19.0, 55.0
20.0, 47.0
25.0, 44.0
13.0, 47.0
22.0, 49.0
14.0, 46.0
33.0, 38.0
30.0, 37.0
15.0, 49.0
23.0, 49.0
14.0, 52.0
36.0, 49.0
23.0, 41.0
20.0, 37.0
16.0, 53.0
15.0, 47.0
22.0, 50.0
7.0, 52.0
18.0, 59.0
14.0, 40.0
18.0, 47.0
25.0, 48.0
19.0, 53.0
12.0, 54.0
21.0, 36.0
21.0, 54.0
14.0, 46.0
36.0, 48.0
29.0, 43.0
20.0, 43.0
38.0, 57.0
7.0, 51.0
14.0, 53.0
22.0, 48.0
12.0, 57.0
9.0, 57.0
13.0, 50.0
23.0, 42.0
20.0, 41.0
16.0, 55.0
11.0, 47.0
22.0, 48.0
23.0, 45.0
13.0, 46.0
18.0, 43.0
25.0, 49.0
15.0, 51.0
22.0, 39.0
38.0, 45.0
36.0, 57.0
20.0, 51.0
15.0, 50.0
22.0, 46.0
17.0, 45.0
13.0, 45.0
10.0, 49.0
19.0, 52.0
20.0, 53.0
13.0, 44.0
12.0, 57.0
21.0, 40.0
14.0, 54.0
20.0, 49.0
15.0, 48.0
13.0, 45.0
17.0, 47.0
24.0, 57.0
22.0, 49.0
17.0, 52.0
33.0, 43.0
24.0, 38.0
11.0, 55.0
27.0, 42.0
16.0, 50.0
10.0, 53.0
18.0, 49.0
30.0, 39.0
16.0, 45.0
20.0, 43.0
17.0, 56.0
15.0, 50.0
24.0, 44.0
12.0, 45.0
28.0, 42.0
33.0, 45.0
18.0, 44.0
15.0, 49.0
12.0, 51.0
17.0, 57.0
15.0, 59.0
11.0, 44.0
18.0, 42.0
13.0, 54.0
13.0, 44.0
15.0, 42.0
12.0, 52.0
16.0, 55.0
18.0, 46.0
17.0, 53.0
16.0, 53.0
46.0, 59.0
14.0, 45.0
7.0, 61.0
7.0, 51.0
18.0, 51.0
35.0, 46.0
30.0, 47.0
19.0, 50.0
20.0, 55.0
33.0, 48.0
23.0, 37.0
18.0, 50.0
22.0, 40.0
18.0, 42.0
14.0, 54.0
11.0, 46.0
33.0, 47.0
25.0, 38.0
24.0, 46.0
17.0, 53.0
37.0, 47.0
14.0, 57.0
16.0, 57.0
23.0, 52.0
12.0, 52.0
17.0, 60.0
17.0, 47.0
14.0, 54.0
16.0, 46.0
40.0, 52.0
20.0, 50.0
23.0, 41.0
24.0, 47.0
34.0, 38.0
11.0, 42.0
9.0, 56.0
19.0, 48.0
5.0, 53.0
27.0, 47.0
24.0, 41.0
21.0, 50.0
18.0, 60.0
18.0, 47.0
16.0, 54.0
16.0, 48.0
12.0, 55.0
34.0, 43.0
24.0, 47.0
15.0, 48.0
12.0, 58.0
11.0, 53.0
31.0, 45.0
16.0, 51.0
24.0, 43.0
16.0, 49.0
22.0, 51.0
34.0, 45.0
23.0, 34.0
13.0, 60.0
44.0, 47.0
12.0, 41.0
11.0, 54.0
23.0, 49.0
13.0, 56.0
22.0, 43.0
20.0, 42.0
12.0, 49.0
33.0, 47.0
14.0, 54.0
21.0, 44.0
21.0, 43.0
12.0, 53.0
10.0, 44.0
28.0, 40.0
15.0, 60.0
18.0, 52.0
10.0, 57.0
15.0, 45.0
7.0, 59.0
17.0, 56.0
17.0, 45.0
33.0, 47.0
14.0, 56.0
17.0, 51.0
6.0, 49.0
22.0, 43.0
23.0, 49.0
29.0, 41.0
31.0, 42.0
35.0, 48.0
20.0, 38.0
33.0, 48.0
20.0, 41.0
18.0, 51.0
19.0, 57.0
16.0, 49.0
17.0, 51.0
35.0, 50.0
22.0, 42.0
23.0, 45.0
18.0, 53.0
28.0, 46.0
15.0, 48.0
9.0, 52.0
15.0, 54.0
13.0, 49.0
17.0, 56.0
32.0, 33.0
18.0, 52.0
22.0, 47.0
16.0, 59.0
31.0, 56.0
17.0, 41.0
33.0, 50.0
14.0, 40.0
15.0, 48.0
24.0, 47.0
17.0, 43.0
38.0, 47.0
37.0, 51.0
14.0, 47.0
24.0, 39.0
24.0, 43.0
15.0, 47.0
11.0, 56.0
21.0, 52.0
34.0, 39.0
21.0, 53.0
17.0, 48.0
19.0, 51.0
22.0, 50.0
24.0, 50.0
16.0, 51.0
19.0, 51.0
20.0, 46.0
29.0, 42.0
20.0, 47.0
9.0, 56.0
28.0, 39.0
9.0, 50.0
20.0, 45.0
39.0, 39.0
18.0, 45.0
27.0, 40.0
13.0, 50.0
33.0, 42.0
24.0, 52.0
15.0, 46.0
25.0, 44.0
18.0, 45.0
16.0, 48.0
18.0, 48.0
20.0, 49.0
27.0, 40.0
22.0, 48.0
15.0, 52.0
14.0, 53.0
10.0, 48.0
27.0, 45.0
25.0, 52.0
17.0, 59.0
17.0, 50.0
20.0, 55.0
14.0, 54.0
12.0, 50.0
16.0, 58.0
25.0, 49.0
22.0, 53.0
17.0, 52.0
41.0, 50.0
20.0, 44.0
18.0, 51.0
15.0, 50.0
13.0, 57.0
16.0, 57.0
18.0, 48.0
25.0, 42.0
19.0, 57.0
10.0, 48.0
19.0, 41.0
23.0, 45.0
21.0, 52.0
15.0, 47.0
16.0, 51.0
17.0, 51.0
22.0, 46.0
18.0, 41.0
19.0, 40.0
